	subsidiaryname.value	company.value	companyLabel.xml:lang	companyLabel.value	subsidiarynameLabel.xml:lang	subsidiarynameLabel.value	starttime.value
1393	http://www.wikidata.org/entity/Q109675359	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	ExxonMobil Fuels & Lubricants Company	2018-01-01T00:00:00Z
1394	http://www.wikidata.org/entity/Q109675359	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	ExxonMobil Fuels & Lubricants Company	2018-01-01T00:00:00Z
1395	http://www.wikidata.org/entity/Q111203292	http://www.wikidata.org/entity/Q15977657	en	Geizhals	en	tarife.at	2021-04-28T00:00:00Z
1396	http://www.wikidata.org/entity/Q110646269	http://www.wikidata.org/entity/Q5209137	en	Daiichi Kosho Company	en	Nippon Crown Co., Ltd.	2001-01-01T00:00:00Z
1397	http://www.wikidata.org/entity/Q102542171	http://www.wikidata.org/entity/Q571779	en	Liberty Global	en	UPC Slovakia	2005-12-30T00:00:00Z
1398	http://www.wikidata.org/entity/Q102542171	http://www.wikidata.org/entity/Q571779	en	Liberty Global	en	UPC Slovakia	2005-12-30T00:00:00Z
1399	http://www.wikidata.org/entity/Q100989605	http://www.wikidata.org/entity/Q113014610		Q113014610	en	Steenberg	1919-01-01T00:00:00Z
1400	http://www.wikidata.org/entity/Q103427327	http://www.wikidata.org/entity/Q4928972	en	Blue Circle Industries	en	The British Portland Cement Manufacturers Ltd.	1911-01-01T00:00:00Z
1401	http://www.wikidata.org/entity/Q100956034	http://www.wikidata.org/entity/Q21683250	en	Kahoot!	en	Drops Inc.	2020-11-24T00:00:00Z
1402	http://www.wikidata.org/entity/Q103472930	http://www.wikidata.org/entity/Q51691857	en	National Allgemeine Versicherungs-AG	en	National Lebensversicherungs-AG	1924-01-01T00:00:00Z
1403	http://www.wikidata.org/entity/Q103470463	http://www.wikidata.org/entity/Q51691857	en	National Allgemeine Versicherungs-AG	en	Stettiner Rückversicherungs-AG	1879-01-01T00:00:00Z
1404	http://www.wikidata.org/entity/Q103250176	http://www.wikidata.org/entity/Q902046	en	UCB	en	Union des Fabriques Belges de Textiles Artificiels	1932-01-01T00:00:00Z
1405	http://www.wikidata.org/entity/Q111083714	http://www.wikidata.org/entity/Q3818599	en	Vichy Catalan Corporation	en	Manantial de Salud SA	1997-01-01T00:00:00Z
1406	http://www.wikidata.org/entity/Q111083714	http://www.wikidata.org/entity/Q3818599	en	Vichy Catalan Corporation	en	Manantial de Salud SA	1997-01-01T00:00:00Z
1407	http://www.wikidata.org/entity/Q100776191	http://www.wikidata.org/entity/Q100793148	en	WCRS	en	Della Femina McNamee	1986-01-01T00:00:00Z
1408	http://www.wikidata.org/entity/Q100792815	http://www.wikidata.org/entity/Q100793148	en	WCRS	en	HBM/Creamer	1986-01-01T00:00:00Z
1409	http://www.wikidata.org/entity/Q102843614	http://www.wikidata.org/entity/Q102835690	en	Amalgamated Cotton Mills Trust	en	John Haslam & Co., Ltd.	1920-01-01T00:00:00Z
1410	http://www.wikidata.org/entity/Q112978224	http://www.wikidata.org/entity/Q112978133	en	3Play Media	en	National Captioning Canada	2022-02-01T00:00:00Z
1411	http://www.wikidata.org/entity/Q112978224	http://www.wikidata.org/entity/Q5036908	en	CaptionMax	en	National Captioning Canada	2021-03-01T00:00:00Z
1412	http://www.wikidata.org/entity/Q110832912	http://www.wikidata.org/entity/Q11407210	en	Kyodo Milk Industry	en	Nihon Beans Co., Ltd.	1971-01-01T00:00:00Z
1413	http://www.wikidata.org/entity/Q110832912	http://www.wikidata.org/entity/Q11582151	en	Sagamiya Foods	en	Nihon Beans Co., Ltd.	2017-12-01T00:00:00Z
1414	http://www.wikidata.org/entity/Q111666323	http://www.wikidata.org/entity/Q600624	en	CA Technologies	en	Viewpoint Datalabs International	1998-01-01T00:00:00Z
1415	http://www.wikidata.org/entity/Q111666323	http://www.wikidata.org/entity/Q600624	en	CA Technologies	en	Viewpoint Datalabs International	1998-01-01T00:00:00Z
1416	http://www.wikidata.org/entity/Q112193591	http://www.wikidata.org/entity/Q963101	en	Tata Steel	en	Tata Steel UK	2021-01-01T00:00:00Z
1417	http://www.wikidata.org/entity/Q112193591	http://www.wikidata.org/entity/Q963101	en	Tata Steel	en	Tata Steel UK	2021-01-01T00:00:00Z
1418	http://www.wikidata.org/entity/Q112193556	http://www.wikidata.org/entity/Q963101	en	Tata Steel	en	Tata Steel Netherlands	2021-01-01T00:00:00Z
1419	http://www.wikidata.org/entity/Q112193556	http://www.wikidata.org/entity/Q963101	en	Tata Steel	en	Tata Steel Netherlands	2021-01-01T00:00:00Z
1420	http://www.wikidata.org/entity/Q112118348	http://www.wikidata.org/entity/Q112118335	en	Petrol Block, Société Anonyme Roumaine	en	Industrie Roumaine du Pétrole S.A.	1940-01-01T00:00:00Z
1421	http://www.wikidata.org/entity/Q112117102	http://www.wikidata.org/entity/Q25245404	en	United Group	en	Telemach Montenegro	2014-01-01T00:00:00Z
1422	http://www.wikidata.org/entity/Q112117102	http://www.wikidata.org/entity/Q25245404	en	United Group	en	Telemach Montenegro	2014-01-01T00:00:00Z
1423	http://www.wikidata.org/entity/Q112247183	http://www.wikidata.org/entity/Q95	en	Google	en	YouTube	2006-11-01T00:00:00Z
1424	http://www.wikidata.org/entity/Q113455763	http://www.wikidata.org/entity/Q12268268	en	Tubacex	en	Schoeller-Bleckmann Edelstahlrohr	1999-01-01T00:00:00Z
1425	http://www.wikidata.org/entity/Q113486607	http://www.wikidata.org/entity/Q11321246	en	Toppan Forms	en	Toppan Forms Logistics And Services Co.,Ltd.	2021-03-31T00:00:00Z
1426	http://www.wikidata.org/entity/Q114649089	http://www.wikidata.org/entity/Q860580	en	Tencent	en	Bluehole	2020-01-01T00:00:00Z
1427	http://www.wikidata.org/entity/Q114647217	http://www.wikidata.org/entity/Q125506400		Q125506400	en	Enerpetroli	1997-01-01T00:00:00Z
1428	http://www.wikidata.org/entity/Q114647217	http://www.wikidata.org/entity/Q125506400		Q125506400	en	Enerpetroli	1997-01-01T00:00:00Z
1429	http://www.wikidata.org/entity/Q115109589	http://www.wikidata.org/entity/Q592110	en	Minsk Tractor Works	en	Khoyniki Hydraulic Equipment Plant	2014-08-01T00:00:00Z
1430	http://www.wikidata.org/entity/Q115109589	http://www.wikidata.org/entity/Q592110	en	Minsk Tractor Works	en	Khoyniki Hydraulic Equipment Plant	2014-08-01T00:00:00Z
1431	http://www.wikidata.org/entity/Q115140042	http://www.wikidata.org/entity/Q547450	en	Celanese Corporation	en	Canadian Celanese	1926-01-01T00:00:00Z
1432	http://www.wikidata.org/entity/Q115109027	http://www.wikidata.org/entity/Q592110	en	Minsk Tractor Works	en	Lepel Repair and Mechanical Plant	2012-04-25T00:00:00Z
1433	http://www.wikidata.org/entity/Q115109027	http://www.wikidata.org/entity/Q592110	en	Minsk Tractor Works	en	Lepel Repair and Mechanical Plant	2012-04-25T00:00:00Z
1434	http://www.wikidata.org/entity/Q116394331	http://www.wikidata.org/entity/Q1127536	en	Consolidated Edison	en	Consolidated Edison Company of New York	1998-01-01T00:00:00Z
1435	http://www.wikidata.org/entity/Q116394331	http://www.wikidata.org/entity/Q1127536	en	Consolidated Edison	en	Consolidated Edison Company of New York	1998-01-01T00:00:00Z
1436	http://www.wikidata.org/entity/Q116453945	http://www.wikidata.org/entity/Q1225079	en	Digitec Galaxus	en	Galaxus Deutschland GmbH	2018-01-01T00:00:00Z
1437	http://www.wikidata.org/entity/Q116453945	http://www.wikidata.org/entity/Q1225079	en	Digitec Galaxus	en	Galaxus Deutschland GmbH	2018-01-01T00:00:00Z
1438	http://www.wikidata.org/entity/Q117357788	http://www.wikidata.org/entity/Q117357239	en	Sierra Pacific Power	en	Sierra Pacific Electric	1937-01-01T00:00:00Z
1439	http://www.wikidata.org/entity/Q117419474	http://www.wikidata.org/entity/Q5452733	en	First Citizens BancShares	en	First Citizens Bank	1986-08-07T00:00:00Z
1440	http://www.wikidata.org/entity/Q117429639	http://www.wikidata.org/entity/Q582418	en	ITT Corporation	en	United River Plate Telephone	1937-01-01T00:00:00Z
1441	http://www.wikidata.org/entity/Q117429639	http://www.wikidata.org/entity/Q582418	en	ITT Corporation	en	United River Plate Telephone	1937-01-01T00:00:00Z
1442	http://www.wikidata.org/entity/Q115191961	http://www.wikidata.org/entity/Q650467	en	Wind Telecomunicazioni	en	ItaliaOnLine	2002-01-01T00:00:00Z
1443	http://www.wikidata.org/entity/Q115191961	http://www.wikidata.org/entity/Q650467	en	Wind Telecomunicazioni	en	ItaliaOnLine	2002-01-01T00:00:00Z
1444	http://www.wikidata.org/entity/Q116760913	http://www.wikidata.org/entity/Q11287964	en	EAT &	en	Eat&Foods Co.,Ltd.	2021-02-28T00:00:00Z
1445	http://www.wikidata.org/entity/Q115441311	http://www.wikidata.org/entity/Q20714382	en	Hipcamp	en	Hipcamp UK Limited	2021-09-03T00:00:00Z
1446	http://www.wikidata.org/entity/Q117708031	http://www.wikidata.org/entity/Q117707994	en	MBS innovation DRIVE	en	Appland	2023-04-01T00:00:00Z
1447	http://www.wikidata.org/entity/Q117717216	http://www.wikidata.org/entity/Q97166960	en	Brave group	en	Create Ring	2020-06-26T00:00:00Z
1448	http://www.wikidata.org/entity/Q116790675	http://www.wikidata.org/entity/Q116790705	en	DQE	en	Duquesne Light Holdings	2007-01-01T00:00:00Z
1449	http://www.wikidata.org/entity/Q116786333	http://www.wikidata.org/entity/Q116923522	en	Ohio Edison Company	en	Pennsylvania Power Company	1944-01-01T00:00:00Z
1450	http://www.wikidata.org/entity/Q117837136	http://www.wikidata.org/entity/Q11313419	en	Three F	en	L･TF	2018-02-28T00:00:00Z
1451	http://www.wikidata.org/entity/Q118107464	http://www.wikidata.org/entity/Q22340617		Q22340617		Q118107464	2002-08-01T00:00:00Z
1452	http://www.wikidata.org/entity/Q118107464	http://www.wikidata.org/entity/Q22340617		Q22340617		Q118107464	2002-08-01T00:00:00Z
1453	http://www.wikidata.org/entity/Q114313830	http://www.wikidata.org/entity/Q12337680	en	Sund & Bælt		Q114313830	2009-11-16T00:00:00Z
1454	http://www.wikidata.org/entity/Q120173824	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	ExxonMobil Central Europe Holding	2000-01-01T00:00:00Z
1455	http://www.wikidata.org/entity/Q120173824	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	ExxonMobil Central Europe Holding	2000-01-01T00:00:00Z
1456	http://www.wikidata.org/entity/Q120064042	http://www.wikidata.org/entity/Q879808	en	Phoenix AG	en	Internationale Galalith-Gesellschaft	1959-01-01T00:00:00Z
1457	http://www.wikidata.org/entity/Q120147760	http://www.wikidata.org/entity/Q157062	en	Unilever	en	Margarine-Union	1942-01-01T00:00:00Z
1458	http://www.wikidata.org/entity/Q117156415	http://www.wikidata.org/entity/Q115800808	en	Associated Electric Company	en	Manila Electric Co	1925-01-01T00:00:00Z
1459	http://www.wikidata.org/entity/Q117168301	http://www.wikidata.org/entity/Q117168307	en	Caplugs	en	Caplugs Evergreen	2015-01-01T00:00:00Z
1460	http://www.wikidata.org/entity/Q118314236	http://www.wikidata.org/entity/Q1570773	en	Kohlberg Kravis Roberts	en	Seiyu Holdings Co.	2021-03-01T00:00:00Z
1461	http://www.wikidata.org/entity/Q118314236	http://www.wikidata.org/entity/Q1570773	en	Kohlberg Kravis Roberts	en	Seiyu Holdings Co.	2021-03-01T00:00:00Z
1462	http://www.wikidata.org/entity/Q118316112	http://www.wikidata.org/entity/Q118315857	en	Kakao piccoma	en	DK Co.,Ltd.	2019-04-01T00:00:00Z
1463	http://www.wikidata.org/entity/Q120837496	http://www.wikidata.org/entity/Q207770	en	Pirelli	en	Compagnie Internationale Pirelli	1920-01-01T00:00:00Z
1464	http://www.wikidata.org/entity/Q122946702	http://www.wikidata.org/entity/Q122946713	en	NOVISTAR COMPANY	en	Krijcos CS	2011-09-09T00:00:00Z
1465	http://www.wikidata.org/entity/Q113687892	http://www.wikidata.org/entity/Q5163277	en	Consolidated Gold Fields	en	Robinson Deep Limited	1894-01-01T00:00:00Z
1466	http://www.wikidata.org/entity/Q115616722	http://www.wikidata.org/entity/Q973054	en	Rakuten	en	Rakuten Payment	2022-10-03T00:00:00Z
1467	http://www.wikidata.org/entity/Q115616722	http://www.wikidata.org/entity/Q973054	en	Rakuten	en	Rakuten Payment	2022-10-03T00:00:00Z
1468	http://www.wikidata.org/entity/Q115616810	http://www.wikidata.org/entity/Q973054	en	Rakuten	en	Rakuten Securities Holdings	2022-10-03T00:00:00Z
1469	http://www.wikidata.org/entity/Q115616810	http://www.wikidata.org/entity/Q973054	en	Rakuten	en	Rakuten Securities Holdings	2022-10-03T00:00:00Z
1470	http://www.wikidata.org/entity/Q115626115	http://www.wikidata.org/entity/Q11229109	en	Line Corporation		Q115626115	2022-11-01T00:00:00Z
1471	http://www.wikidata.org/entity/Q113680122	http://www.wikidata.org/entity/Q114069540	en	Robinsons Retail	en	Savers Appliances	2015-01-01T00:00:00Z
1472	http://www.wikidata.org/entity/Q113637091	http://www.wikidata.org/entity/Q335147	en	Wizz Air	en	Wizz Air Malta	2022-01-01T00:00:00Z
1473	http://www.wikidata.org/entity/Q115681758	http://www.wikidata.org/entity/Q11299163	en	CREATE SD HOLDINGS. CO., LTD.		Q115681758	2020-02-01T00:00:00Z
1474	http://www.wikidata.org/entity/Q117200358	http://www.wikidata.org/entity/Q117200631	en	Nice North America LLC	en	Nortek Security & Control	2021-10-05T00:00:00Z
1475	http://www.wikidata.org/entity/Q117287072	http://www.wikidata.org/entity/Q467075	en	American Tobacco Company	en	Porto Rican-American Tobacco	1899-01-01T00:00:00Z
1476	http://www.wikidata.org/entity/Q117287072	http://www.wikidata.org/entity/Q467075	en	American Tobacco Company	en	Porto Rican-American Tobacco	1899-01-01T00:00:00Z
1477	http://www.wikidata.org/entity/Q117243808	http://www.wikidata.org/entity/Q117239470	en	PastelTune Entertainment	en	Smilety Production	2022-06-10T00:00:00Z
1478	http://www.wikidata.org/entity/Q118496306	http://www.wikidata.org/entity/Q780442	en	Uber	en	deCarta	2015-01-01T00:00:00Z
1479	http://www.wikidata.org/entity/Q118496306	http://www.wikidata.org/entity/Q780442	en	Uber	en	deCarta	2015-01-01T00:00:00Z
1480	http://www.wikidata.org/entity/Q120985905	http://www.wikidata.org/entity/Q2544479	en	Watco Companies	en	Agawa Canyon Railroad	2022-01-01T00:00:00Z
1481	http://www.wikidata.org/entity/Q121057630	http://www.wikidata.org/entity/Q108006386	en	Standard Oil of New Jersey	en	Società Petrolifera Italiana	1927-01-01T00:00:00Z
1482	http://www.wikidata.org/entity/Q121093915	http://www.wikidata.org/entity/Q5375522	en	Encore, Inc.	en	Punch! Software	2010-01-01T00:00:00Z
1483	http://www.wikidata.org/entity/Q121093969	http://www.wikidata.org/entity/Q121095200	en	Bunzl-Holding	en	Bunzl & Biach AG	1936-01-01T00:00:00Z
1484	http://www.wikidata.org/entity/Q123080199	http://www.wikidata.org/entity/Q3943659	en	Sisal	en	Mooney	2020-01-01T00:00:00Z
1485	http://www.wikidata.org/entity/Q123080199	http://www.wikidata.org/entity/Q3943659	en	Sisal	en	Mooney	2020-01-01T00:00:00Z
1486	http://www.wikidata.org/entity/Q116153910	http://www.wikidata.org/entity/Q1567477	en	Transamerica Corporation	en	Bank of America, New York City	1928-01-01T00:00:00Z
1487	http://www.wikidata.org/entity/Q117084853	http://www.wikidata.org/entity/Q117052362	en	INTEGRA Biosciences	en	VIAFLO corporation	2009-07-23T00:00:00Z
1488	http://www.wikidata.org/entity/Q117038075	http://www.wikidata.org/entity/Q117188724	en	National City Bank of New York	en	International Banking Corporation	1902-01-01T00:00:00Z
1489	http://www.wikidata.org/entity/Q118189840	http://www.wikidata.org/entity/Q8069229	en	Zensho Holdings		Q118189840	2002-12-01T00:00:00Z
1490	http://www.wikidata.org/entity/Q118287939	http://www.wikidata.org/entity/Q160746	en	Nestlé	en	Unilac, Inc.	1936-01-01T00:00:00Z
1491	http://www.wikidata.org/entity/Q118288279	http://www.wikidata.org/entity/Q118288396	en	Deutsche Antióquia Bank	en	Banco Alemán Antioqueño	1912-01-01T00:00:00Z
1492	http://www.wikidata.org/entity/Q118288396	http://www.wikidata.org/entity/Q118288279	en	Banco Alemán Antioqueño	en	Deutsche Antióquia Bank	1919-01-01T00:00:00Z
1493	http://www.wikidata.org/entity/Q118314236	http://www.wikidata.org/entity/Q483551	en	Walmart	en	Seiyu Holdings Co.	2009-03-01T00:00:00Z
1494	http://www.wikidata.org/entity/Q118314236	http://www.wikidata.org/entity/Q483551	en	Walmart	en	Seiyu Holdings Co.	2009-03-01T00:00:00Z
1495	http://www.wikidata.org/entity/Q122389311	http://www.wikidata.org/entity/Q12407281	en	Palestine Potash Limited	en	Fertilizers & Chemicals	1946-01-01T00:00:00Z
1496	http://www.wikidata.org/entity/Q122648639	http://www.wikidata.org/entity/Q28719087	en	Stavanger og Omegn Trafikkselskap	en	SOT Reiser Blåbussene	1986-01-01T00:00:00Z
1497	http://www.wikidata.org/entity/Q122648640	http://www.wikidata.org/entity/Q28719087	en	Stavanger og Omegn Trafikkselskap	en	SOT Rutetrafikk	1992-01-01T00:00:00Z
1498	http://www.wikidata.org/entity/Q122648574	http://www.wikidata.org/entity/Q28719087	en	Stavanger og Omegn Trafikkselskap	en	SOT Sandnes Buss	1994-01-01T00:00:00Z
1499	http://www.wikidata.org/entity/Q122648641	http://www.wikidata.org/entity/Q28719087	en	Stavanger og Omegn Trafikkselskap	en	SOT Trafikk	1997-01-01T00:00:00Z
1500	http://www.wikidata.org/entity/Q122207856	http://www.wikidata.org/entity/Q689750	en	Voestalpine	en	Vereinigte Edelstahlwerke	1975-01-01T00:00:00Z
1501	http://www.wikidata.org/entity/Q122207856	http://www.wikidata.org/entity/Q689750	en	Voestalpine	en	Vereinigte Edelstahlwerke	1975-01-01T00:00:00Z
1502	http://www.wikidata.org/entity/Q121788587	http://www.wikidata.org/entity/Q818314	en	Bentley Systems	en	Seequent	2021-01-01T00:00:00Z
1503	http://www.wikidata.org/entity/Q123456505	http://www.wikidata.org/entity/Q1367577	en	Tennessee Valley Authority	en	Mineral Research Laboratory	1946-01-01T00:00:00Z
1504	http://www.wikidata.org/entity/Q123516610	http://www.wikidata.org/entity/Q38279095	en	GameWith	en	DetonatioN	2021-10-01T00:00:00Z
1505	http://www.wikidata.org/entity/Q124128783	http://www.wikidata.org/entity/Q114347733	en	Welke Beheer	en	Huis & Hypotheek	2012-01-01T00:00:00Z
1506	http://www.wikidata.org/entity/Q126172189	http://www.wikidata.org/entity/Q26772614	en	Ratiodata		Q126172189	2022-01-01T00:00:00Z
1507	http://www.wikidata.org/entity/Q126172189	http://www.wikidata.org/entity/Q26772614	en	Ratiodata		Q126172189	2022-01-01T00:00:00Z
1508	http://www.wikidata.org/entity/Q126172262	http://www.wikidata.org/entity/Q20639876	en	Atruvia		Q126172262	2024-01-01T00:00:00Z
1509	http://www.wikidata.org/entity/Q126172294	http://www.wikidata.org/entity/Q20639876	en	Atruvia		Q126172294	2024-01-01T00:00:00Z
1510	http://www.wikidata.org/entity/Q125504326	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	Total Italia	1953-01-01T00:00:00Z
1511	http://www.wikidata.org/entity/Q125504326	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	Total Italia	1953-01-01T00:00:00Z
1512	http://www.wikidata.org/entity/Q125509369	http://www.wikidata.org/entity/Q3995933	en	TotalErg	en	UniverGas Italia	2010-01-01T00:00:00Z
1513	http://www.wikidata.org/entity/Q125509369	http://www.wikidata.org/entity/Q3995933	en	TotalErg	en	UniverGas Italia	2010-01-01T00:00:00Z
1514	http://www.wikidata.org/entity/Q124728210	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	SP enerģija	2024-01-18T00:00:00Z
1515	http://www.wikidata.org/entity/Q124728232	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	Ķeguma SES	2024-01-05T00:00:00Z
1516	http://www.wikidata.org/entity/Q124728273	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	Elejas SES	2024-01-05T00:00:00Z
1517	http://www.wikidata.org/entity/Q124728564	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	Skultes SES	2024-01-05T00:00:00Z
1518	http://www.wikidata.org/entity/Q124728612	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	Bauskas SES	2024-01-05T00:00:00Z
1519	http://www.wikidata.org/entity/Q124728629	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	Krāslavas SES	2024-01-05T00:00:00Z
1520	http://www.wikidata.org/entity/Q124728645	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	Rūjienas SES	2024-01-05T00:00:00Z
1521	http://www.wikidata.org/entity/Q124728984	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	Latvijas vēja parki	2022-07-22T00:00:00Z
